X,Y,Z,fault_name
372924.4336004144,6591945.365253668,397.43948,MtMonger Fault
373085.5115747593,6591516.3621629225,399.42441,MtMonger Fault
373440.645373478,6590691.846368108,399.46738,MtMonger Fault
372763.3556260695,6592374.368344414,396.48993,MtMonger Fault
373241.43329480686,6591163.11067187,399.44308,MtMonger Fault
373747.7582179303,6589875.10480098,405.47549,MtMonger Fault
374184.5543218588,6588925.351326071,416.34256,MtMonger Fault
374582.6242630826,6588199.335998917,411.2753,MtMonger Fault
375223.3549331786,6586965.331185738,387.44147,MtMonger Fault
375333.39875130414,6586646.574892097,385.47296,MtMonger Fault
374919.44709738257,6587595.333268257,395.30521,MtMonger Fault
375602.0402934726,6585905.066057616,377.52502,MtMonger Fault
376007.1540484985,6584937.56118099,364.80533,MtMonger Fault
376253.6700794816,6584392.808845205,359.70151,MtMonger Fault
376540.5364306875,6583493.298761842,354.7627,MtMonger Fault
376895.1598913671,6582427.791882409,348.80859,MtMonger Fault
377307.2803865901,6580757.28880647,358.94748,MtMonger Fault
377495.7729514088,6579621.28261761,330.92984,MtMonger Fault
377119.3077325287,6581705.286095427,351.89444,MtMonger Fault
377834.8304330431,6578190.791237465,373.29852,MtMonger Fault
378346.369310698,6576829.777767178,385.89615,MtMonger Fault
379262.2595889588,6575138.085326015,372.7915,MtMonger Fault
379904.53411601885,6574106.51370734,380.61234,MtMonger Fault
381019.0618576764,6572499.255921811,394.37042,MtMonger Fault
381962.07363219454,6571192.754976402,398.76682,MtMonger Fault
382954.4217540855,6570024.094667249,386.83661,MtMonger Fault
384601.57879224094,6568768.944320412,387.82111,MtMonger Fault
385629.6134917446,6568383.743188106,392.13702,MtMonger Fault
387233.7584128548,6568002.240380396,378.13492,MtMonger Fault
388797.0662330684,6567635.734570359,371.1926,MtMonger Fault
389918.10845736094,6567201.731734999,367.49298,MtMonger Fault
390884.3521842516,6566723.702090795,358.5575,MtMonger Fault
391520.9815610092,6566251.217727682,356.66782,MtMonger Fault
392157.6109377669,6565778.733364569,350.56647,MtMonger Fault
392838.5561795796,6565043.725604201,345.99655,MtMonger Fault
393251.28056499,6564423.219428362,345.25659,MtMonger Fault
393937.3605499999,6563363.48985,339.02383,MtMonger Fault
394683.9756411493,6562115.47718215,336.59134,MtMonger Fault
395477.4059549299,6561010.477187808,324.06085,MtMonger Fault
396474.2999727177,6559906.875417147,315.9664,MtMonger Fault
397356.32857111393,6559055.753018631,314.94598,MtMonger Fault
398799.028188793,6557862.758752754,298.3862,MtMonger Fault
400552.9409087631,6556861.020278436,294.0,MtMonger Fault
364291.12,6610333.98,329.09,Kanowna Fault
361903.15,6607761.42,-4117.13,Kanowna Fault
360141.57,6607200.78,-5442.33,Kanowna Fault
357729.23,6607348.46,-6440.56,Kanowna Fault
354551.76,6606909.99,-7617.14,Kanowna Fault
350422.82,6603926.2,-9539.29,Kanowna Fault
348292.08,6603742.68,-10396.34,Kanowna Fault
346737.16,6603841.6,-11384.66,Kanowna Fault
344968.52,6603835.61,-12293.72,Kanowna Fault
343490.65,6603873.04,-12952.6,Kanowna Fault
342318.94,6603946.7,-13091.32,Kanowna Fault
352292.04,6617505.69,318.81,Kanowna Fault
351957.62,6617176.82,-394.02,Kanowna Fault
350513.57,6615221.24,-2357.61,Kanowna Fault
350076.9,6614335.18,-2904.48,Kanowna Fault
349508.38,6613183.84,-3630.69,Kanowna Fault
349271.18,6612704.35,-3903.57,Kanowna Fault
337660.54,6610636.92,-7654.68,Kanowna Fault
338073.9,6609956.92,-8167.29,Kanowna Fault
339112.88,6608364.82,-9123.75,Kanowna Fault
340461.92,6606721.15,-9650.67,Kanowna Fault
341257.4,6605919.39,-10025.7,Kanowna Fault
342605.59,6604801.0,-10648.65,Kanowna Fault
343850.55,6603840.18,-11161.26,Kanowna Fault
352218.48,6617435.15,254.28,Kanowna Fault
351578.55,6616760.25,-992.25,Kanowna Fault
350514.41,6615223.04,-2369.88,Kanowna Fault
349276.27,6612714.53,-3991.02,Kanowna Fault
347954.51,6611182.04,-5191.77,Kanowna Fault
333686.8674295724,6652784.407065591,399.94168,Kanowna Fault
334010.24262970965,6651882.46548292,405.97073,Kanowna Fault
334333.6178298469,6650980.52390025,414.91037,Kanowna Fault
334762.0808766531,6649237.972072908,425.24756,Kanowna Fault
334593.77518088225,6650062.020614088,418.24701,Kanowna Fault
335066.9270182042,6647589.915288797,429.91876,Kanowna Fault
334930.386572424,6648413.923531728,432.01968,Kanowna Fault
335203.4674639844,6646765.907045865,430.93411,Kanowna Fault
335418.324328793,6645186.913832551,427.15402,Kanowna Fault
335608.0135662882,6643683.028112851,434.00803,Kanowna Fault
335310.8958963887,6645976.410439208,431.18875,Kanowna Fault
335545.09728324774,6644255.25342297,428.89536,Kanowna Fault
335696.1579289567,6642821.572876545,433.13315,Kanowna Fault
335807.6472138028,6641374.131526172,423.00729,Kanowna Fault
335857.0597105883,6640533.38097842,428.89767,Kanowna Fault
336018.7331998267,6638931.36348646,439.84988,Kanowna Fault
336075.70782583184,6637566.857038819,436.1676,Kanowna Fault
335997.5402565448,6639708.864085743,431.80591,Kanowna Fault
335751.90257137973,6642097.852201358,430.19025,Kanowna Fault
336135.3309339993,6636972.105566787,433.92416,Kanowna Fault
336194.9540421668,6636377.354094754,443.12134,Kanowna Fault
336404.9158016251,6635560.301851857,427.9841,Kanowna Fault
336786.9016471084,6634501.407226648,431.93808,Kanowna Fault
337332.8667007678,6633545.3932565525,427.95703,Kanowna Fault
337808.4458820251,6632990.395232776,416.78085,Kanowna Fault
338084.71405138704,6632646.396598001,420.73077,Kanowna Fault
338782.51756162255,6632004.939206041,413.85953,Kanowna Fault
339480.32107185805,6631363.481814083,414.2113,Kanowna Fault
340316.42007042666,6630537.147871511,407.10898,Kanowna Fault
341056.01831795304,6629693.6425124165,404.83817,Kanowna Fault
341344.16263882443,6629322.88527834,402.99423,Kanowna Fault
341825.37078145094,6628564.862354892,394.01389,Kanowna Fault
342306.57892407745,6627806.839431444,383.97696,Kanowna Fault
342957.8943850694,6626722.325067395,380.02179,Kanowna Fault
343535.8098752725,6625562.34432424,375.12244,Kanowna Fault
344191.1943137727,6624433.845335463,363.96512,Kanowna Fault
344902.67122069764,6623278.329615718,356.00449,Kanowna Fault
345694.1466486285,6622039.323318742,381.0,Kanowna Fault
347299.38823540346,6620503.875108227,341.0,Kanowna Fault
349611.9003314644,6618807.3625375,345.0,Kanowna Fault
351057.5391878603,6617811.367518423,346.0,Kanowna Fault
352997.0868388817,6616912.898127198,356.0,Kanowna Fault
355090.30155971705,6616241.603684979,356.00552,Kanowna Fault
357725.2316966362,6615902.147492852,355.92755,Kanowna Fault
359396.92244032444,6615128.94878681,371.01355,Kanowna Fault
360780.7246918447,6614041.497906294,364.05042,Kanowna Fault
362526.3649924371,6612430.168912891,364.05072,Kanowna Fault
363845.81987461215,6610971.912137268,368.92117,Kanowna Fault
364646.8677351176,6609898.417382476,373.03113,Kanowna Fault
365713.200023497,6608330.906242731,370.90881,Kanowna Fault
366779.5323119102,6606763.395103065,368.10507,Kanowna Fault
367474.6628609972,6605401.612562021,373.06253,Kanowna Fault
368075.9601414087,6604223.652336396,368.08075,Kanowna Fault
368908.0556921042,6602514.739352885,369.33417,Kanowna Fault
369552.6993345511,6601031.73291878,366.96164,Kanowna Fault
370305.5931388247,6599364.810480862,370.46176,Kanowna Fault
371037.1664716992,6597704.357363579,378.82629,Kanowna Fault
371404.8990399799,6596869.714188604,383.25061,Kanowna Fault
371688.99890769366,6596224.892282571,384.50482,Kanowna Fault
372271.07166415616,6595227.799315808,388.71359,Kanowna Fault
333406.1972408965,6653970.419758758,394.11331,Kanowna Fault
357234.39,6607382.17,269.13,Boorara Fault
356958.22,6607384.81,-822.82,Boorara Fault
355955.77,6607326.96,-3587.03,Boorara Fault
354839.44,6607043.66,-6411.55,Boorara Fault
354499.61,6606881.75,-7239.35,Boorara Fault
370677.6,6586868.21,293.62,Boorara Fault
369301.09,6587515.12,-2853.63,Boorara Fault
367210.21,6588264.94,-6000.88,Boorara Fault
364545.6,6589088.69,-8205.36,Boorara Fault
361616.17,6590111.4,-10412.18,Boorara Fault
373391.58,6568865.79,335.9,Boorara Fault
372117.12,6568584.07,-834.18,Boorara Fault
369439.6,6568256.54,-2975.2,Boorara Fault
368193.32,6568246.71,-3662.38,Boorara Fault
366633.93,6568203.14,-4170.07,Boorara Fault
363625.82,6567993.53,-4773.49,Boorara Fault
363879.92,6598065.31,347.83,Boorara Fault
363561.33,6598070.06,-1554.35,Boorara Fault
362532.58,6598084.33,-4384.78,Boorara Fault
361112.06,6598096.38,-7521.74,Boorara Fault
359409.9,6598127.44,-10280.43,Boorara Fault
358306.04,6598155.05,-11850.0,Boorara Fault
363485.01,6595689.18,294.84,Boorara Fault
362877.45,6595345.94,-2761.32,Boorara Fault
362261.2,6594997.8,-5275.32,Boorara Fault
361931.74,6594811.68,-6147.39,Boorara Fault
361656.81,6590109.64,-8891.82,Boorara Fault
358898.83,6588877.09,-10734.03,Boorara Fault
355385.41,6587654.51,-13087.05,Boorara Fault
352620.62,6587676.56,-14894.13,Boorara Fault
349834.89,6613847.08,272.37,Boorara Fault
349729.23,6613634.79,-440.25,Boorara Fault
349423.17,6613011.24,-2090.61,Boorara Fault
348995.0,6612383.94,-2919.69,Boorara Fault
348547.06,6611866.52,-3350.52,Boorara Fault
332086.04885806335,6654099.461643042,393.98462,Boorara Fault
332261.69858485984,6653574.859287273,398.02805,Boorara Fault
332407.85432538635,6653037.951957673,401.05844,Boorara Fault
332554.9069373703,6652497.749944926,402.95584,Boorara Fault
332786.4332370855,6651635.46982674,409.0162,Boorara Fault
332665.67791756557,6652090.829553333,405.1156,Boorara Fault
332889.3130617936,6651198.027664937,414.84967,Boorara Fault
333003.6030684232,6650712.069726006,413.11771,Boorara Fault
333121.4332487666,6650121.94892026,418.89935,Boorara Fault
333230.1320168433,6649396.444238125,424.08099,Boorara Fault
333084.64856294356,6650367.466530696,416.94943,Boorara Fault
333168.91066711256,6649805.063182591,420.11826,Boorara Fault
333283.3009063967,6649041.571050531,426.07465,Boorara Fault
333375.61547074304,6648425.421945555,433.04684,Boorara Fault
333446.72480045294,6647890.41159915,437.81445,Boorara Fault
333517.8341301629,6647355.401252745,441.25259,Boorara Fault
333585.1985688855,6647059.830632058,441.83636,Boorara Fault
333656.860664094,6646745.403460064,443.90445,Boorara Fault
333795.8871980251,6646135.405667383,445.98367,Boorara Fault
333889.05450486846,6645562.776122188,442.87433,Boorara Fault
333982.2218117118,6644990.146576993,439.07642,Boorara Fault
334127.50121725624,6644097.223053411,436.03329,Boorara Fault
334240.8114948729,6643170.663077115,434.9642,Boorara Fault
334323.1043489066,6642402.774383033,435.09262,Boorara Fault
334385.24983792345,6641822.884197371,434.95459,Boorara Fault
334560.48954443296,6640808.628456477,429.8782,Boorara Fault
334735.72925096727,6639794.372715589,428.7662,Boorara Fault
335027.24125086225,6638696.971699262,430.96533,Boorara Fault
335207.46791207686,6638065.208466738,432.18533,Boorara Fault
335366.0343203867,6637557.445227964,432.77411,Boorara Fault
335607.6567232879,6636783.719095451,440.06949,Boorara Fault
335888.9857695296,6635882.843877409,432.12006,Boorara Fault
336074.9833985362,6635364.6182374675,432.9166,Boorara Fault
336406.0477461609,6634514.150255419,427.15189,Boorara Fault
336983.62989893596,6633574.3929370865,424.7236,Boorara Fault
337398.52937173774,6632950.012260718,417.99149,Boorara Fault
337813.4288445395,6632325.63158435,416.07556,Boorara Fault
338184.4244411874,6631714.263753893,418.80289,Boorara Fault
338555.4200378353,6631102.895923436,403.10156,Boorara Fault
338797.21201890893,6630549.143436644,402.83914,Boorara Fault
339150.31447709614,6629688.128037292,396.15698,Boorara Fault
339354.3565988197,6629124.887467023,390.74255,Boorara Fault
339039.0039999826,6629995.390949854,408.01285,Boorara Fault
339669.70919765683,6628254.383984193,392.12891,Boorara Fault
340415.524442664,6626852.750039078,378.13434,Boorara Fault
341291.9842599048,6625370.4045735225,235.94852,Boorara Fault
342067.73746610375,6624172.65218774,365.91724,Boorara Fault
342708.054694913,6623267.730054672,355.00427,Boorara Fault
343457.81570745306,6622207.899663163,355.0,Boorara Fault
340853.7543512844,6626111.5773063,327.03909,Boorara Fault
344014.88664877857,6621420.44778993,343.0,Boorara Fault
344571.95759010414,6620632.995916695,343.0,Boorara Fault
345074.00046706304,6619923.329383127,344.0,Boorara Fault
345470.9283515971,6619311.212305172,344.0,Boorara Fault
345867.85623613116,6618699.095227217,340.0,Boorara Fault
346661.71200522117,6617474.861071352,345.0,Boorara Fault
347392.968135289,6616533.346233612,341.0,Boorara Fault
348281.8564162241,6615511.10731175,347.0,Boorara Fault
348909.4003550133,6614825.357296815,343.0,Boorara Fault
349620.2893940216,6614136.34903661,345.0,Boorara Fault
350618.55354728963,6613195.6006925125,347.0,Boorara Fault
351325.0000525504,6612630.105500706,352.0,Boorara Fault
352301.67182079825,6611898.879836952,361.0,Boorara Fault
353697.41498002864,6610853.899065357,370.7247,Boorara Fault
353976.41539069184,6610665.889681042,373.0607,Boorara Fault
354628.45720219903,6610464.356417752,376.0,Boorara Fault
352999.5434004135,6611376.3894511545,367.0,Boorara Fault
351860.31518333417,6612229.3197151935,356.0,Boorara Fault
350094.4795147741,6613676.754230419,347.0,Boorara Fault
355018.5845128498,6610276.8445397075,372.00131,Boorara Fault
355369.7113293248,6609985.840359451,365.99521,Boorara Fault
355793.5133560766,6609512.85748327,366.00098,Boorara Fault
356023.60087952774,6609181.53050448,365.98175,Boorara Fault
356458.47065227176,6608555.316245654,367.97067,Boorara Fault
356893.3404250158,6607929.101986827,369.00385,Boorara Fault
357252.19337482157,6607412.352265269,373.9505,Boorara Fault
357649.52211190085,6606756.599937623,374.96677,Boorara Fault
358046.85084898013,6606100.847609978,380.04587,Boorara Fault
358693.66091471084,6604938.869946417,382.94986,Boorara Fault
358375.4694142348,6605510.49280122,381.0191,Boorara Fault
359170.4950940672,6604082.249595266,384.95871,Boorara Fault
359805.4072688818,6603097.882659102,378.94507,Boorara Fault
360766.4838542795,6601589.623263381,383.02209,Boorara Fault
361380.7229831678,6600196.409798086,382.07443,Boorara Fault
362035.77229656675,6598438.989644086,375.07672,Boorara Fault
362988.7509751121,6596406.828266177,370.21893,Boorara Fault
363775.33142903686,6594897.141715304,364.07138,Boorara Fault
362616.20505741093,6597121.85691802,373.48257,Boorara Fault
364576.4620475968,6593365.098984053,360.7641,Boorara Fault
365504.72396939,6591511.191416048,356.54688,Boorara Fault
366716.32991649234,6589129.394486656,356.72131,Boorara Fault
366267.39802984917,6589978.958087063,358.58017,Boorara Fault
365916.70953430433,6590642.604822259,358.63882,Boorara Fault
365092.7384044756,6592379.7780098375,359.6366,Boorara Fault
367189.681713978,6588233.618380535,354.85428,Boorara Fault
367515.9502986804,6587616.184151053,354.72729,Boorara Fault
368560.6870913192,6585963.815506495,349.18668,Boorara Fault
370953.6877560182,6583069.347843327,345.89856,Boorara Fault
372652.7101553352,6581323.83824061,339.3952,Boorara Fault
369376.0506188586,6584977.587880602,350.00323,Boorara Fault
370164.8691874384,6584023.467861964,347.93152,Boorara Fault
371685.9381930423,6582418.341685218,343.51193,Boorara Fault
373071.14295884105,6580212.962272681,332.56808,Boorara Fault
373489.57576234685,6579102.086304752,339.85214,Boorara Fault
374042.8182658661,6577633.310920874,340.77576,Boorara Fault
374273.4271,6576354.8431,341.40311,Boorara Fault
374232.98607993184,6574764.590907463,340.90842,Boorara Fault
374013.062996574,6572564.594266771,348.95081,Boorara Fault
373634.27079063567,6570197.110871363,349.98148,Boorara Fault
372941.51885967306,6566836.0564602455,335.21356,Boorara Fault
372269.39201894804,6563630.816672267,323.02795,Boorara Fault
372436.177004824,6564733.164226588,326.06796,Boorara Fault
372686.2997341746,6565784.698865812,331.97403,Boorara Fault
373419.0358728779,6568782.329487234,352.92401,Boorara Fault
373847.66489199304,6571608.84425389,349.25363,Boorara Fault
374178.461101155,6573520.344279652,344.28717,Boorara Fault
372148.07682284445,6562403.631960886,315.94272,Boorara Fault
372026.7616267408,6561176.447249505,311.95642,Boorara Fault
371991.94278837444,6559414.047812649,311.03717,Boorara Fault
372049.4841135235,6557645.7511107065,321.05426,Boorara Fault
372511.82304234063,6555410.740537778,330.05347,Boorara Fault
373023.54029490944,6554066.407471189,325.97266,Boorara Fault
373765.2124294631,6552165.952510786,305.96078,Boorara Fault
374600.25553114474,6550091.527167872,293.97778,Boorara Fault
375243.45956594695,6548503.4366721,289.0,Boorara Fault
376120.22144543345,6546498.8631435465,289.0,Boorara Fault
377160.40283510706,6544279.689859223,289.0,Boorara Fault
378124.19898222235,6542445.46640114,289.0,Boorara Fault
379088.6555630547,6540772.207897161,289.0,Boorara Fault
379700.38869604416,6539770.225807998,289.0,Boorara Fault
380525.41595801985,6538418.880760761,296.0,Boorara Fault
382074.0743405773,6536237.158204572,289.0,Boorara Fault
383986.6302124167,6533900.378263416,298.0,Boorara Fault
385743.82102985616,6531908.984844982,314.0,Boorara Fault
387037.05669158883,6530346.5558889005,324.0,Boorara Fault
388266.2975999116,6528433.056400054,333.0,Boorara Fault
389188.3691133348,6526328.413972819,314.0,Boorara Fault
389688.85293564433,6525016.271382459,317.0,Boorara Fault
390587.54189991497,6523105.509100053,313.20853,Boorara Fault
391739.1011629205,6521418.511583188,318.19913,Boorara Fault
392820.7723816817,6520187.9890058385,324.59662,Boorara Fault
393765.3159429806,6519609.992615289,330.0,Boorara Fault
394833.45051355445,6518675.884287442,339.64957,Boorara Fault
395698.79948196956,6516555.700248925,340.8161,Boorara Fault
396680.1158704669,6514524.420055524,349.09268,Boorara Fault
397379.07401667815,6512429.633510877,362.83554,Boorara Fault
397901.0496735389,6509537.33102963,356.9993,Boorara Fault
397740.88112878404,6510775.852705327,371.67407,Boorara Fault
397941.5834226853,6508336.822999849,344.78217,Boorara Fault
397874.1733646018,6507476.820798045,347.99536,Boorara Fault
398265.88590346253,6504343.281979011,341.90158,Boorara Fault
397974.8709439072,6506496.261908212,362.80038,Boorara Fault
398712.38180010277,6502317.937490273,320.02252,Boorara Fault
399089.3906329698,6500598.255151334,301.91837,Boorara Fault
399571.86911040347,6499176.48031256,292.9184,Boorara Fault
400411.48822755413,6496702.278061572,,Boorara Fault
398120.37842368486,6505419.771943612,350.83719,Boorara Fault
400027.1765393132,6497834.773528509,282.99161,Boorara Fault
357234.39,6607382.17,269.13,Boorara Fault
356958.22,6607384.81,-822.82,Boorara Fault
355955.77,6607326.96,-3587.03,Boorara Fault
354839.44,6607043.66,-6411.55,Boorara Fault
354499.61,6606881.75,-7239.35,Boorara Fault
370677.6,6586868.21,293.62,Boorara Fault
369301.09,6587515.12,-2853.63,Boorara Fault
367210.21,6588264.94,-6000.88,Boorara Fault
364545.6,6589088.69,-8205.36,Boorara Fault
361616.17,6590111.4,-10412.18,Boorara Fault
373391.58,6568865.79,335.9,Boorara Fault
372117.12,6568584.07,-834.18,Boorara Fault
369439.6,6568256.54,-2975.2,Boorara Fault
368193.32,6568246.71,-3662.38,Boorara Fault
366633.93,6568203.14,-4170.07,Boorara Fault
363625.82,6567993.53,-4773.49,Boorara Fault
363879.92,6598065.31,347.83,Boorara Fault
363561.33,6598070.06,-1554.35,Boorara Fault
362532.58,6598084.33,-4384.78,Boorara Fault
361112.06,6598096.38,-7521.74,Boorara Fault
359409.9,6598127.44,-10280.43,Boorara Fault
358306.04,6598155.05,-11850.0,Boorara Fault
363485.01,6595689.18,294.84,Boorara Fault
362877.45,6595345.94,-2761.32,Boorara Fault
362261.2,6594997.8,-5275.32,Boorara Fault
361931.74,6594811.68,-6147.39,Boorara Fault
361656.81,6590109.64,-8891.82,Boorara Fault
358898.83,6588877.09,-10734.03,Boorara Fault
355385.41,6587654.51,-13087.05,Boorara Fault
352620.62,6587676.56,-14894.13,Boorara Fault
349834.89,6613847.08,272.37,Boorara Fault
349729.23,6613634.79,-440.25,Boorara Fault
349423.17,6613011.24,-2090.61,Boorara Fault
348995.0,6612383.94,-2919.69,Boorara Fault
348547.06,6611866.52,-3350.52,Boorara Fault
332086.04885806335,6654099.461643042,393.98462,Boorara Fault
332261.69858485984,6653574.859287273,398.02805,Boorara Fault
332407.85432538635,6653037.951957673,401.05844,Boorara Fault
332554.9069373703,6652497.749944926,402.95584,Boorara Fault
332786.4332370855,6651635.46982674,409.0162,Boorara Fault
332665.67791756557,6652090.829553333,405.1156,Boorara Fault
332889.3130617936,6651198.027664937,414.84967,Boorara Fault
333003.6030684232,6650712.069726006,413.11771,Boorara Fault
333121.4332487666,6650121.94892026,418.89935,Boorara Fault
333230.1320168433,6649396.444238125,424.08099,Boorara Fault
333084.64856294356,6650367.466530696,416.94943,Boorara Fault
333168.91066711256,6649805.063182591,420.11826,Boorara Fault
333283.3009063967,6649041.571050531,426.07465,Boorara Fault
333375.61547074304,6648425.421945555,433.04684,Boorara Fault
333446.72480045294,6647890.41159915,437.81445,Boorara Fault
333517.8341301629,6647355.401252745,441.25259,Boorara Fault
333585.1985688855,6647059.830632058,441.83636,Boorara Fault
333656.860664094,6646745.403460064,443.90445,Boorara Fault
333795.8871980251,6646135.405667383,445.98367,Boorara Fault
333889.05450486846,6645562.776122188,442.87433,Boorara Fault
333982.2218117118,6644990.146576993,439.07642,Boorara Fault
334127.50121725624,6644097.223053411,436.03329,Boorara Fault
334240.8114948729,6643170.663077115,434.9642,Boorara Fault
334323.1043489066,6642402.774383033,435.09262,Boorara Fault
334385.24983792345,6641822.884197371,434.95459,Boorara Fault
334560.48954443296,6640808.628456477,429.8782,Boorara Fault
334735.72925096727,6639794.372715589,428.7662,Boorara Fault
335027.24125086225,6638696.971699262,430.96533,Boorara Fault
335207.46791207686,6638065.208466738,432.18533,Boorara Fault
335366.0343203867,6637557.445227964,432.77411,Boorara Fault
335607.6567232879,6636783.719095451,440.06949,Boorara Fault
335888.9857695296,6635882.843877409,432.12006,Boorara Fault
336074.9833985362,6635364.6182374675,432.9166,Boorara Fault
336406.0477461609,6634514.150255419,427.15189,Boorara Fault
336983.62989893596,6633574.3929370865,424.7236,Boorara Fault
337398.52937173774,6632950.012260718,417.99149,Boorara Fault
337813.4288445395,6632325.63158435,416.07556,Boorara Fault
338184.4244411874,6631714.263753893,418.80289,Boorara Fault
338555.4200378353,6631102.895923436,403.10156,Boorara Fault
338797.21201890893,6630549.143436644,402.83914,Boorara Fault
339150.31447709614,6629688.128037292,396.15698,Boorara Fault
339354.3565988197,6629124.887467023,390.74255,Boorara Fault
339039.0039999826,6629995.390949854,408.01285,Boorara Fault
339669.70919765683,6628254.383984193,392.12891,Boorara Fault
340415.524442664,6626852.750039078,378.13434,Boorara Fault
341291.9842599048,6625370.4045735225,235.94852,Boorara Fault
342067.73746610375,6624172.65218774,365.91724,Boorara Fault
342708.054694913,6623267.730054672,355.00427,Boorara Fault
343457.81570745306,6622207.899663163,355.0,Boorara Fault
340853.7543512844,6626111.5773063,327.03909,Boorara Fault
344014.88664877857,6621420.44778993,343.0,Boorara Fault
344571.95759010414,6620632.995916695,343.0,Boorara Fault
345074.00046706304,6619923.329383127,344.0,Boorara Fault
345470.9283515971,6619311.212305172,344.0,Boorara Fault
345867.85623613116,6618699.095227217,340.0,Boorara Fault
346661.71200522117,6617474.861071352,345.0,Boorara Fault
347392.968135289,6616533.346233612,341.0,Boorara Fault
348281.8564162241,6615511.10731175,347.0,Boorara Fault
348909.4003550133,6614825.357296815,343.0,Boorara Fault
349620.2893940216,6614136.34903661,345.0,Boorara Fault
350618.55354728963,6613195.6006925125,347.0,Boorara Fault
351325.0000525504,6612630.105500706,352.0,Boorara Fault
352301.67182079825,6611898.879836952,361.0,Boorara Fault
353697.41498002864,6610853.899065357,370.7247,Boorara Fault
353976.41539069184,6610665.889681042,373.0607,Boorara Fault
354628.45720219903,6610464.356417752,376.0,Boorara Fault
352999.5434004135,6611376.3894511545,367.0,Boorara Fault
351860.31518333417,6612229.3197151935,356.0,Boorara Fault
350094.4795147741,6613676.754230419,347.0,Boorara Fault
355018.5845128498,6610276.8445397075,372.00131,Boorara Fault
355369.7113293248,6609985.840359451,365.99521,Boorara Fault
355793.5133560766,6609512.85748327,366.00098,Boorara Fault
356023.60087952774,6609181.53050448,365.98175,Boorara Fault
356458.47065227176,6608555.316245654,367.97067,Boorara Fault
356893.3404250158,6607929.101986827,369.00385,Boorara Fault
357252.19337482157,6607412.352265269,373.9505,Boorara Fault
357649.52211190085,6606756.599937623,374.96677,Boorara Fault
358046.85084898013,6606100.847609978,380.04587,Boorara Fault
358693.66091471084,6604938.869946417,382.94986,Boorara Fault
358375.4694142348,6605510.49280122,381.0191,Boorara Fault
359170.4950940672,6604082.249595266,384.95871,Boorara Fault
359805.4072688818,6603097.882659102,378.94507,Boorara Fault
360766.4838542795,6601589.623263381,383.02209,Boorara Fault
361380.7229831678,6600196.409798086,382.07443,Boorara Fault
362035.77229656675,6598438.989644086,375.07672,Boorara Fault
362988.7509751121,6596406.828266177,370.21893,Boorara Fault
363775.33142903686,6594897.141715304,364.07138,Boorara Fault
362616.20505741093,6597121.85691802,373.48257,Boorara Fault
364576.4620475968,6593365.098984053,360.7641,Boorara Fault
365504.72396939,6591511.191416048,356.54688,Boorara Fault
366716.32991649234,6589129.394486656,356.72131,Boorara Fault
366267.39802984917,6589978.958087063,358.58017,Boorara Fault
365916.70953430433,6590642.604822259,358.63882,Boorara Fault
365092.7384044756,6592379.7780098375,359.6366,Boorara Fault
367189.681713978,6588233.618380535,354.85428,Boorara Fault
367515.9502986804,6587616.184151053,354.72729,Boorara Fault
368560.6870913192,6585963.815506495,349.18668,Boorara Fault
370953.6877560182,6583069.347843327,345.89856,Boorara Fault
372652.7101553352,6581323.83824061,339.3952,Boorara Fault
369376.0506188586,6584977.587880602,350.00323,Boorara Fault
370164.8691874384,6584023.467861964,347.93152,Boorara Fault
371685.9381930423,6582418.341685218,343.51193,Boorara Fault
373071.14295884105,6580212.962272681,332.56808,Boorara Fault
373489.57576234685,6579102.086304752,339.85214,Boorara Fault
374042.8182658661,6577633.310920874,340.77576,Boorara Fault
374273.4271,6576354.8431,341.40311,Boorara Fault
374232.98607993184,6574764.590907463,340.90842,Boorara Fault
374013.062996574,6572564.594266771,348.95081,Boorara Fault
373634.27079063567,6570197.110871363,349.98148,Boorara Fault
372941.51885967306,6566836.0564602455,335.21356,Boorara Fault
372269.39201894804,6563630.816672267,323.02795,Boorara Fault
372436.177004824,6564733.164226588,326.06796,Boorara Fault
372686.2997341746,6565784.698865812,331.97403,Boorara Fault
373419.0358728779,6568782.329487234,352.92401,Boorara Fault
373847.66489199304,6571608.84425389,349.25363,Boorara Fault
374178.461101155,6573520.344279652,344.28717,Boorara Fault
372148.07682284445,6562403.631960886,315.94272,Boorara Fault
372026.7616267408,6561176.447249505,311.95642,Boorara Fault
371991.94278837444,6559414.047812649,311.03717,Boorara Fault
372049.4841135235,6557645.7511107065,321.05426,Boorara Fault
372511.82304234063,6555410.740537778,330.05347,Boorara Fault
373023.54029490944,6554066.407471189,325.97266,Boorara Fault
373765.2124294631,6552165.952510786,305.96078,Boorara Fault
374600.25553114474,6550091.527167872,293.97778,Boorara Fault
375243.45956594695,6548503.4366721,289.0,Boorara Fault
376120.22144543345,6546498.8631435465,289.0,Boorara Fault
377160.40283510706,6544279.689859223,289.0,Boorara Fault
378124.19898222235,6542445.46640114,289.0,Boorara Fault
379088.6555630547,6540772.207897161,289.0,Boorara Fault
379700.38869604416,6539770.225807998,289.0,Boorara Fault
380525.41595801985,6538418.880760761,296.0,Boorara Fault
382074.0743405773,6536237.158204572,289.0,Boorara Fault
383986.6302124167,6533900.378263416,298.0,Boorara Fault
385743.82102985616,6531908.984844982,314.0,Boorara Fault
